"SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","REPORTED_UNITS","ENTRY"
"6577772","11/09/2014 01:09:32 PM","VITD010494","HWAIDYARAT","IRM001A","Vitamin D","IU_P_100G","526"
"6536020","29/08/2014 09:03:38 AM","VITD010494","JHOU","IRM001A","Vitamin D","IU_P_100G","506"
"5843323","08/01/2014 01:30:56 PM","VITD010494","JKUSUMA","IRM001","Vitamin D","IU_P_100G","422.11434658"
"5843334","08/01/2014 01:32:12 PM","VITD010494","JKUSUMA","IRM001A","Vitamin D","IU_P_100G","471.99841215"
"5843335","08/01/2014 01:32:29 PM","VITD010494","JKUSUMA","IRM001A","Vitamin D","IU_P_100G","454.45742422"
"5850792","10/01/2014 01:09:18 PM","VITD010494","JKUSUMA","IRM001","Vitamin D","IU_P_100G","501.59182977"
"5850812","10/01/2014 01:10:45 PM","VITD010494","JKUSUMA","IRM001A","Vitamin D","IU_P_100G","541.29312088"
"5850825","10/01/2014 01:13:02 PM","VITD010494","JKUSUMA","IRM001A","Vitamin D","IU_P_100G","508.87729747"
"5865226","15/01/2014 03:30:14 PM","VITD010494","JKUSUMA","IRM001","Vitamin D","IU_P_100G","423.79617734"
"5865234","15/01/2014 03:31:20 PM","VITD010494","JKUSUMA","IRM001A","Vitamin D","IU_P_100G","550.5124913"
"5865235","15/01/2014 03:31:30 PM","VITD010494","JKUSUMA","IRM001A","Vitamin D","IU_P_100G","455.73166823"
"6154189","23/04/2014 03:35:35 PM","VITD010494","JKUSUMA","IRM001A","Vitamin D","IU_P_100G","408.86947306"
"6167554","29/04/2014 01:20:36 PM","VITD010494","JKUSUMA","IRM001A","Vitamin D","IU_P_100G","450.30166538"
"6524489","26/08/2014 01:07:26 PM","VITD010494","JKUSUMA","IRM001A","Vitamin D","IU_P_100G","463"
"6547695","02/09/2014 01:04:42 PM","VITD010494","JKUSUMA","IRM001A","Vitamin D","IU_P_100G","439"
"6170576","30/04/2014 10:47:36 AM","VITD010494","JTANIWAN","IRM001A","Vitamin D","IU_P_100G","437.32199948"
"6179281","02/05/2014 12:37:50 PM","VITD010494","JTANIWAN","IRM001A","Vitamin D","IU_P_100G","457.33998839"
"6508809","21/08/2014 10:58:51 AM","VITD010494","JTANIWAN","IRM001A","Vitamin D","IU_P_100G","465"
"6552038","03/09/2014 02:20:47 PM","VITD010494","JTANIWAN","IRM001A","Vitamin D","IU_P_100G","432"
"6559133","05/09/2014 11:41:47 AM","VITD010494","JTANIWAN","IRM001A","Vitamin D","IU_P_100G","420"
"6563692","07/09/2014 10:01:55 AM","VITD010494","JTANIWAN","IRM001A","Vitamin D","IU_P_100G","454"
"6566704","08/09/2014 02:12:36 PM","VITD010494","JTANIWAN","IRM001A","Vitamin D","IU_P_100G","472"
"5877348","20/01/2014 08:29:13 AM","VITD010494","KANPATEL","IRM001","Vitamin D","IU_P_100G","384.80008279"
"6186602","06/05/2014 07:31:13 AM","VITD010494","KANPATEL","IRM001A","Vitamin D","IU_P_100G","475.43476627"
"6206086","12/05/2014 10:42:46 AM","VITD010494","KANPATEL","IRM001A","Vitamin D","IU_P_100G","451.61118322"
"6212383","14/05/2014 07:24:35 AM","VITD010494","KANPATEL","IRM001A","Vitamin D","IU_P_100G","483.02904046"
"6226555","18/05/2014 08:06:39 AM","VITD010494","KANPATEL","IRM001A","Vitamin D","IU_P_100G","453.05473795"
"6230826","20/05/2014 08:16:44 AM","VITD010494","KANPATEL","IRM001A","Vitamin D","IU_P_100G","444"
"5855008","13/01/2014 07:00:46 AM","VITD010494","MCHIN","IRM001","Vitamin D","IU_P_100G","502.55108634"
"5855014","13/01/2014 07:03:42 AM","VITD010494","MCHIN","IRM001A","Vitamin D","IU_P_100G","514.80815283"
"5855015","13/01/2014 07:04:02 AM","VITD010494","MCHIN","IRM001A","Vitamin D","IU_P_100G","496.55707042"
"6199111","09/05/2014 06:58:32 AM","VITD010494","MCHIN","IRM001A","Vitamin D","IU_P_100G","467.19014115"
"6137579","16/04/2014 03:21:06 PM","VITD010494","MDITIATKOV","IRM001A","Vitamin D","IU_P_100G","458.34329409"
"6148644","22/04/2014 09:46:26 AM","VITD010494","MDITIATKOV","IRM001A","Vitamin D","IU_P_100G","561"
"6162861","28/04/2014 09:29:29 AM","VITD010494","MDITIATKOV","IRM001A","Vitamin D","IU_P_100G","446"
"6550208","03/09/2014 09:16:15 AM","VITD010494","MDITIATKOV","IRM001A","Vitamin D","IU_P_100G","419"
"5834636","06/01/2014 08:38:05 AM","VITD010494","MXU","IRM001","Vitamin D","IU_P_100G","385.88934666"
"5834643","06/01/2014 08:40:06 AM","VITD010494","MXU","IRM001A","Vitamin D","IU_P_100G","447.66135942"
"5867571","16/01/2014 11:30:29 AM","VITD010494","MXU","IRM001","Vitamin D","IU_P_100G","375.68633922"
"5867597","16/01/2014 11:33:46 AM","VITD010494","MXU","IRM001A","Vitamin D","IU_P_100G","484.80281977"
"5867606","16/01/2014 11:34:16 AM","VITD010494","MXU","IRM001A","Vitamin D","IU_P_100G","466.94189969"
"5877366","20/01/2014 08:36:31 AM","VITD010494","KANPATEL","IRM001A","Vitamin D","IU_P_100G","475.26914492"
"5877368","20/01/2014 08:36:49 AM","VITD010494","KANPATEL","IRM001A","Vitamin D","IU_P_100G","439.11691583"
"5884972","22/01/2014 08:52:38 AM","VITD010494","MXU","IRM001","Vitamin D","IU_P_100G","420.71962109"
"5884984","22/01/2014 08:54:35 AM","VITD010494","MXU","IRM001A","Vitamin D","IU_P_100G","498.78900241"
"5884987","22/01/2014 08:55:05 AM","VITD010494","MXU","IRM001A","Vitamin D","IU_P_100G","435.55163637"
"6176595","01/05/2014 03:56:21 PM","VITD010494","MXU","IRM001A","Vitamin D","IU_P_100G","412.98265968"
"5857340","13/01/2014 03:20:53 PM","VITD010494","NCHOI","IRM001","Vitamin D","IU_P_100G","416.98115449"
"6169205","30/04/2014 07:27:46 AM","VITD010494","NCHOI","IRM001A","Vitamin D","IU_P_100G","957"
"6183468","05/05/2014 07:04:55 AM","VITD010494","NCHOI","IRM001A","Vitamin D","IU_P_100G","491.96014683"
"6216614","15/05/2014 06:53:59 AM","VITD010494","NCHOI","IRM001A","Vitamin D","IU_P_100G","458"
"6542252","01/09/2014 07:58:56 AM","VITD010494","NCHOI","IRM001A","Vitamin D","IU_P_100G","501"
"6519645","25/08/2014 10:18:22 AM","VITD010494","RREDDY","IRM001A","Vitamin D","IU_P_100G","464"
"6519670","25/08/2014 10:21:16 AM","VITD010494","RREDDY","IRM001A","Vitamin D","IU_P_100G","486"
