SAMPLE_NUMBER,LOGIN_DATE,ANALYSIS,ASSIGNED_OPERATOR,SAMPLING_POINT,REPORTED_NAME,REPORTED_UNITS,ENTRY
6226555,18/05/14 8:06,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,11.32636845
6230826,20/05/14 8:16,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,11.1
6236762,21/05/14 13:17,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,11.69255336
6244345,23/05/14 10:47,VITD010494,NCHOI,IRM001A,Vitamin D,IU_P_100G,10.71582605
6249700,26/05/14 6:27,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,11.52585571
6254003,27/05/14 11:15,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,13.20648762
6259693,28/05/14 16:50,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.13954159
6263541,29/05/14 16:33,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,10.93409117
6271322,2/06/14 6:29,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,11.0692013
6277366,3/06/14 16:23,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.10025969
6278093,4/06/14 6:58,VITD010494,NCHOI,IRM001A,Vitamin D,IU_P_100G,11.20198838
6286655,6/06/14 10:21,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,11.40076195
6293246,10/06/14 7:08,VITD010494,NCHOI,IRM001A,Vitamin D,IU_P_100G,12.21937037
6294550,10/06/14 11:17,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.88403185
6303525,12/06/14 13:57,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,12.77419311
6310638,15/06/14 7:14,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,18.82897396
6312613,16/06/14 11:07,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.68430664
6316496,17/06/14 11:51,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.89465598
6326929,19/06/14 15:14,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.09009294
6330345,20/06/14 13:22,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.38186598
6336420,23/06/14 15:34,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.38356287
6339743,24/06/14 13:22,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,10.60849509
6347200,26/06/14 13:00,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,12.925
6349493,27/06/14 9:20,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,11.65146928
6355766,30/06/14 9:47,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,11.27640437
6358514,1/07/14 9:21,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,10.77097347
6363905,2/07/14 12:51,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,11.5216875
6367600,3/07/14 12:05,VITD010494,MXU,IRM001A,Vitamin D,IU_P_100G,11.675
6368382,3/07/14 14:42,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,11.73564589
6374228,6/07/14 7:38,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,11.27655931
6376516,7/07/14 13:51,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,11.53961967
6383228,9/07/14 13:29,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,10.72729315
6388840,11/07/14 8:51,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,11.65
6393890,14/07/14 7:05,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,11.875
6401049,16/07/14 11:38,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.45
6413087,21/07/14 9:25,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,13.525
6417909,22/07/14 15:55,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,10.925
6421125,23/07/14 15:30,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,12.58869433
6428180,25/07/14 13:30,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,11.15619902
6433877,28/07/14 13:07,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,10.80656413
6435595,29/07/14 7:09,VITD010494,NCHOI,IRM001A,Vitamin D,IU_P_100G,12.675
6445292,31/07/14 13:18,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,11.31871585
6454739,4/08/14 14:22,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.84412793
6457846,5/08/14 13:29,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,10.86212683
6458751,5/08/14 16:22,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,11.63293189
6459872,6/08/14 8:59,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,12.35442196
6465308,7/08/14 13:09,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,11.65507964
6473191,11/08/14 6:35,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,12
6481733,13/08/14 12:00,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,11.1
6488122,15/08/14 6:58,VITD010494,NCHOI,IRM001A,Vitamin D,IU_P_100G,12.65060697
6490325,15/08/14 11:32,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,11.15
6495243,17/08/14 14:38,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,12
6501176,19/08/14 12:27,VITD010494,MXU,IRM001A,Vitamin D,IU_P_100G,10.075
6503958,20/08/14 8:06,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,10.55
6508809,21/08/14 10:58,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.625
6519645,25/08/14 10:18,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,11.6
6519670,25/08/14 10:21,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,12.15
6524489,26/08/14 13:07,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.575
6536020,29/08/14 9:03,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,12.65
6542252,1/09/14 7:58,VITD010494,NCHOI,IRM001A,Vitamin D,IU_P_100G,12.525
6547695,2/09/14 13:04,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,10.975
6550208,3/09/14 9:16,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,10.475
6552038,3/09/14 14:20,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.8
6559133,5/09/14 11:41,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.5
6560595,5/09/14 15:41,VITD010494,CHUANG,IRM001A,Vitamin D,IU_P_100G,11.3
6563692,7/09/14 10:01,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.35
6566704,8/09/14 14:12,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.8
6569613,9/09/14 12:28,VITD010494,CHUANG,IRM001A,Vitamin D,IU_P_100G,12.475
6571961,10/09/14 8:35,VITD010494,CHUANG,IRM001A,Vitamin D,IU_P_100G,12.35
6577772,11/09/14 13:09,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,13.15
6582972,12/09/14 15:34,VITD010494,CHUANG,IRM001A,Vitamin D,IU_P_100G,12.65
6590228,15/09/14 16:43,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,10.675
6593607,16/09/14 15:16,VITD010494,CHUANG,IRM001A,Vitamin D,IU_P_100G,12.2
6596955,17/09/14 13:23,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,12.225
6603030,19/09/14 7:52,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,11.9
6608976,21/09/14 7:18,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,10.975
6615458,23/09/14 11:59,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,14.775
6624280,25/09/14 13:14,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,12.05
6630385,26/09/14 16:35,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,11.9
6634881,29/09/14 7:56,VITD010494,NCHOI,IRM001A,Vitamin D,IU_P_100G,11.425
6639673,30/09/14 11:35,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,12.125
6643996,1/10/14 12:51,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,11.775
6648284,2/10/14 13:27,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.5
6655072,4/10/14 8:54,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,9.625
6660762,7/10/14 6:57,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,10.825
6662030,7/10/14 11:17,VITD010494,MXU,IRM001A,Vitamin D,IU_P_100G,11.65
6663487,7/10/14 15:34,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,12
6670362,9/10/14 12:04,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.225
6673464,10/10/14 6:45,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,11.925
6683539,13/10/14 14:29,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,11.95
6687334,14/10/14 13:31,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,11.225
6695276,16/10/14 10:31,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.8
6700178,17/10/14 13:28,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,11.65
6706726,20/10/14 8:05,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,12.075
6711176,21/10/14 10:05,VITD010494,MXU,IRM001A,Vitamin D,IU_P_100G,12.225
6718888,22/10/14 18:25,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,10.725
6719280,23/10/14 7:13,VITD010494,NCHOI,IRM001A,Vitamin D,IU_P_100G,10.725
6730235,26/10/14 7:23,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,13.525
6732769,27/10/14 11:17,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.4
6734740,27/10/14 16:48,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,10.75
6742959,29/10/14 15:36,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,10.625
6746699,30/10/14 12:55,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.925
6751249,31/10/14 13:42,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,11.2
6758308,3/11/14 15:00,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.775
6762744,5/11/14 9:12,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,11.325
6768736,6/11/14 13:26,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,12.175
6778772,10/11/14 11:13,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.85
6783621,11/11/14 13:14,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,10.4
6785718,12/11/14 7:20,VITD010494,NCHOI,IRM001A,Vitamin D,IU_P_100G,9.87102634
6792653,13/11/14 13:16,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.83806663
6799569,15/11/14 11:57,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,11.80876691
6801897,17/11/14 7:11,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,13.32776866
6806905,18/11/14 10:09,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,11.09708864
6813438,19/11/14 15:39,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.325
6816696,20/11/14 11:35,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,12.2
6816716,20/11/14 11:37,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,11.65
6826010,23/11/14 7:22,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,9.684957362
6831230,25/11/14 7:26,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,13.23545363
6834825,25/11/14 17:41,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.52230741
6842030,27/11/14 11:56,VITD010494,MXU,IRM001A,Vitamin D,IU_P_100G,10.52770974
6853272,1/12/14 10:22,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,9.590876803
6858596,2/12/14 12:33,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,10.40902103
6863875,3/12/14 13:38,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.12268106
6869137,4/12/14 15:22,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,10.04579373
6875473,6/12/14 11:22,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,12.25783781
6878166,8/12/14 7:13,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,12.03671578
6883034,9/12/14 9:58,VITD010494,JHOU,IRM001A,Vitamin D,IU_P_100G,10.96901002
6891270,11/12/14 9:12,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,11.50474019
6899630,13/12/14 7:09,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,11.075
6901128,13/12/14 14:11,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,9.51142844
6903399,15/12/14 9:13,VITD010494,MDITIATKOV,IRM001A,Vitamin D,IU_P_100G,11.57043365
6903570,15/12/14 9:46,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,10.65
6906338,16/12/14 6:34,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,12.84762945
6915110,17/12/14 17:07,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,11.9589498
6927051,21/12/14 7:03,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,12.16731103
6929463,22/12/14 10:34,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,10.30433891
6930477,22/12/14 13:21,VITD010494,MXU,IRM001A,Vitamin D,IU_P_100G,12.125
6942536,27/12/14 10:29,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,11.31754348
6942615,27/12/14 10:50,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.05940364
6944867,29/12/14 9:50,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,11.20685673
6948243,30/12/14 10:15,VITD010494,MXU,IRM001A,Vitamin D,IU_P_100G,11.32652725
6950658,31/12/14 7:11,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,11.675
6956136,2/01/15 12:50,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.58162558
6956846,3/01/15 6:26,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,12.22426753
6959456,5/01/15 7:10,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,10.95664726
6959595,5/01/15 8:15,VITD010494,MXU,IRM001A,Vitamin D,IU_P_100G,11.49461499
6962931,6/01/15 10:02,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,10.60352342
6970210,8/01/15 8:35,VITD010494,MXU,IRM001A,Vitamin D,IU_P_100G,11.43160102
6978189,10/01/15 8:25,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,11.79355966
6982357,12/01/15 13:18,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,11.70877132
6984398,13/01/15 9:21,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,10.90786965
6988355,14/01/15 8:11,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,10.14675335
6996203,16/01/15 7:25,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,12.5448881
7001889,18/01/15 7:11,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,12.49083387
7008207,20/01/15 12:00,VITD010494,VTALLO,IRM001A,Vitamin D,IU_P_100G,13.98430846
7011425,21/01/15 9:08,VITD010494,VTALLO,IRM001A,Vitamin D,IU_P_100G,11.62331598
7019080,23/01/15 7:10,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,11.37602714
7027682,27/01/15 8:42,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,11.34502159
7032187,28/01/15 10:30,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,10.01722578
7037013,29/01/15 11:54,VITD010494,VTALLO,IRM001A,Vitamin D,IU_P_100G,13.33980355
7042861,30/01/15 16:49,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,13.26414194
7043551,31/01/15 9:30,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.4859702
7048417,2/02/15 13:04,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,12.93083598
7052231,3/02/15 12:42,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.98777716
7058295,5/02/15 7:14,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,10.94747864
7063823,6/02/15 10:38,VITD010494,VTALLO,IRM001A,Vitamin D,IU_P_100G,12.675
7072436,9/02/15 15:15,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,10.43292068
7080509,11/02/15 14:27,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,12.21442172
7093558,15/02/15 6:54,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,11.75446751
7098335,17/02/15 7:03,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,10.65
7110505,19/02/15 17:55,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,11.25884996
7113577,20/02/15 12:30,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,12.87491441
7120871,23/02/15 14:56,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,12.975
7121806,24/02/15 8:16,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,13.09729804
7125444,25/02/15 7:28,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,11.00973146
7127660,25/02/15 11:53,VITD010494,VTALLO,IRM001A,Vitamin D,IU_P_100G,13.45
7132467,26/02/15 13:01,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,10.66338675
7140474,1/03/15 7:01,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,11.80281759
7144406,2/03/15 15:29,VITD010494,VTALLO,IRM001A,Vitamin D,IU_P_100G,10.85
7145405,3/03/15 6:33,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,12.12648729
7145957,3/03/15 8:28,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,11.18267082
7151762,4/03/15 12:12,VITD010494,VTALLO,IRM001A,Vitamin D,IU_P_100G,11.87194544
7159010,5/03/15 18:30,VITD010494,HWAIDYARAT,IRM001A,Vitamin D,IU_P_100G,12.58163761
7170804,10/03/15 16:03,VITD010494,VTALLO,IRM001A,Vitamin D,IU_P_100G,11.97562584
7171939,11/03/15 7:27,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,11.29602112
7176003,11/03/15 17:35,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,13.08984011
7183767,13/03/15 15:37,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,11.10337427
7187803,16/03/15 6:24,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,10.825
7191323,17/03/15 7:15,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,13.6
7195475,17/03/15 20:07,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.55
7202140,19/03/15 12:10,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,12.775
7208789,20/03/15 21:02,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,12.95
7211138,22/03/15 14:31,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,10.96305261
7215516,24/03/15 9:25,VITD010494,VTALLO,IRM001A,Vitamin D,IU_P_100G,11
7217702,24/03/15 13:34,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,11.23493157
7225275,26/03/15 10:09,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,12.34444271
7232464,28/03/15 7:11,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,13.8863227
7237683,30/03/15 14:57,VITD010494,JTANIWAN,IRM001A,Vitamin D,IU_P_100G,10.48017287
7241990,31/03/15 13:23,VITD010494,JKUSUMA,IRM001A,Vitamin D,IU_P_100G,12.475
7244828,1/04/15 9:37,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,10.5
7248520,2/04/15 7:29,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,11.725
7259663,7/04/15 8:04,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,11.88983091
7263076,8/04/15 7:31,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,10.75
7268402,9/04/15 10:51,VITD010494,CORD,IRM001A,Vitamin D,IU_P_100G,9.525
7276594,11/04/15 8:16,VITD010494,VTALLO,IRM001A,Vitamin D,IU_P_100G,10.14339499
7278114,12/04/15 8:12,VITD010494,KANPATEL,IRM001A,Vitamin D,IU_P_100G,11.28335342
7279171,13/04/15 7:08,VITD010494,RREDDY,IRM001A,Vitamin D,IU_P_100G,10.5315442
7282718,14/04/15 7:20,VITD010494,MCHIN,IRM001A,Vitamin D,IU_P_100G,12.79849112
