SAMPLE_NUMBER,LOGIN_DATE,ANALYSIS,ASSIGNED_OPERATOR,SAMPLING_POINT,REPORTED_NAME,REPORTED_UNITS,ENTRY
6315253,17/06/2014 8:37,DIET020393,,SRM55M,Dietary Fibre (AOAC),,
6315253,17/06/2014 8:37,DIET020393,,SRM55M,Dietary Fibre - Soluble,,
6315253,17/06/2014 8:37,DIET020393,,SRM55M,Dietary Fibre - Insoluble,,
6315253,17/06/2014 8:37,DIET020393,,SRM55M,Dietary Fibre (AOAC),,
6330395,20/06/2014 13:28,DIET020393,,SRM55M,Dietary Fibre (AOAC),,
6330395,20/06/2014 13:28,DIET020393,,SRM55M,Dietary Fibre - Soluble,,
6330395,20/06/2014 13:28,DIET020393,,SRM55M,Dietary Fibre - Insoluble,,
6330395,20/06/2014 13:28,DIET020393,,SRM55M,Dietary Fibre (AOAC),,
6330395,20/06/2014 13:28,DIET020393,,SRM55M,Dietary Fibre - Soluble,,
6330395,20/06/2014 13:28,DIET020393,,SRM55M,Dietary Fibre - Insoluble,,
6330395,20/06/2014 13:28,DIET020393,,SRM55M,Dietary Fibre (AOAC),,
6351319,27/06/2014 14:28,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6351319,27/06/2014 14:28,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6351319,27/06/2014 14:28,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6351319,27/06/2014 14:28,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6351319,27/06/2014 14:28,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6351319,27/06/2014 14:28,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6351319,27/06/2014 14:28,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6354327,29/06/2014 8:41,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6354327,29/06/2014 8:41,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6730244,26/10/2014 7:30,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6730244,26/10/2014 7:30,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6730244,26/10/2014 7:30,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6730244,26/10/2014 7:30,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6730244,26/10/2014 7:30,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6730244,26/10/2014 7:30,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6730244,26/10/2014 7:30,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6354327,29/06/2014 8:41,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6354327,29/06/2014 8:41,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6354327,29/06/2014 8:41,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6526935,27/08/2014 9:12,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6947389,30/12/2014 8:24,DIET020393,MDONAL,SRM55N,Dietary Fibre (AOAC),PCT_M-M,No result. protein instrument failure.
6526935,27/08/2014 9:12,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6526935,27/08/2014 9:12,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6526935,27/08/2014 9:12,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6526935,27/08/2014 9:12,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6526935,27/08/2014 9:12,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6526935,27/08/2014 9:12,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6545719,2/09/2014 8:42,DIET020393,MDONAL,SRM55N,Dietary Fibre (AOAC),PCT_M-M,16.2
6552020,3/09/2014 14:18,DIET020393,JDSOUZA,SRM55N,Dietary Fibre (AOAC),PCT_M-M,15.68
7008068,20/01/2015 11:32,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
7008068,20/01/2015 11:32,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
7008068,20/01/2015 11:32,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
7008068,20/01/2015 11:32,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
7008068,20/01/2015 11:32,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
7008068,20/01/2015 11:32,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
7008068,20/01/2015 11:32,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
7040092,30/01/2015 9:49,DIET020393,HRAMADAN,SRM55N,Dietary Fibre (AOAC),PCT_M-M,16.18
6554377,4/09/2014 9:36,DIET020393,LLE,SRM55N,Dietary Fibre (AOAC),PCT_M-M,14.66
6590243,15/09/2014 16:52,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6590243,15/09/2014 16:52,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6590243,15/09/2014 16:52,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6590243,15/09/2014 16:52,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6590243,15/09/2014 16:52,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6590243,15/09/2014 16:52,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6590243,15/09/2014 16:52,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6607321,20/09/2014 7:50,DIET020393,MDONAL,SRM55N,Dietary Fibre (AOAC),PCT_M-M,15.84
6633261,28/09/2014 8:50,DIET020393,HRAMADAN,SRM55N,Dietary Fibre (AOAC),PCT_M-M,15.19
6685133,14/10/2014 8:32,DIET020393,KLU,SRM55N,Dietary Fibre (AOAC),PCT_M-M,16.22
6687158,14/10/2014 13:10,DIET020393,JDSOUZA,SRM55N,Dietary Fibre (AOAC),PCT_M-M,16
6754891,2/11/2014 9:19,DIET020393,HRAMADAN,SRM55N,Dietary Fibre (AOAC),PCT_M-M,16.2
6832239,25/11/2014 10:28,DIET020393,MHO,SRM55N,Dietary Fibre (AOAC),PCT_M-M,15.7
6925359,20/12/2014 9:14,DIET020393,MDONAL,SRM55N,Dietary Fibre (AOAC),PCT_M-M,16.82
6932030,22/12/2014 20:49,DIET020393,JDSOUZA,SRM55N,Dietary Fibre (AOAC),PCT_M-M,15.18
6978222,10/01/2015 8:41,DIET020393,MDONAL,SRM55N,Dietary Fibre (AOAC),PCT_M-M,16.58
6982834,12/01/2015 14:48,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6982834,12/01/2015 14:48,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6982834,12/01/2015 14:48,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6982834,12/01/2015 14:48,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
6982834,12/01/2015 14:48,DIET020393,,SRM55N,Dietary Fibre - Soluble,,
6982834,12/01/2015 14:48,DIET020393,,SRM55N,Dietary Fibre - Insoluble,,
6982834,12/01/2015 14:48,DIET020393,,SRM55N,Dietary Fibre (AOAC),,
