SAMPLE_NUMBER,LOGIN_DATE,ANALYSIS,ASSIGNED_OPERATOR,SAMPLING_POINT,REPORTED_NAME,REPORTED_UNITS,ENTRY
7261524,7/04/15 13:34,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.724993374
7273873,10/04/15 12:06,VITB011208,SGURRALA,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.763058343
7282621,14/04/15 6:27,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.728241364
7294323,16/04/15 10:30,VITB011208,CTAN,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.767019549
7298970,17/04/15 10:13,VITB011208,CTAN,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.740273651
7309314,21/04/15 7:00,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.781804364
7317427,22/04/15 16:50,VITB011208,CTAN,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.68745834
7329871,27/04/15 6:36,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.873832398
7333141,28/04/15 6:19,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73912234
7337889,29/04/15 7:40,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.749607579
7341686,29/04/15 18:24,VITB011208,CTAN,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.738414688
7352614,3/05/15 6:56,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.758892146
7357122,5/05/15 7:12,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.747109756
7361209,6/05/15 7:32,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.727190017
7369692,8/05/15 7:16,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.761666981
7376096,11/05/15 7:00,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.753683668
7380084,12/05/15 7:17,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.748220937
7391906,14/05/15 14:42,VITB011208,CTAN,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.748825523
7404059,19/05/15 7:04,VITB011208,SBHATT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.752885633
7408146,20/05/15 7:07,VITB011208,SBHATT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.750912017
7416503,22/05/15 7:11,VITB011208,SBHATT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.722614861
7426307,26/05/15 6:31,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.724936052
7434032,28/05/15 7:01,VITB011208,SBHATT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.731811001
7444108,31/05/15 14:49,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.748758163
7447267,2/06/15 6:23,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.729462719
7455172,4/06/15 7:44,VITB011208,HWAIDYARAT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.783926726
7463276,7/06/15 6:57,VITB011208,RREDDY,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.738499855
7469017,10/06/15 7:11,VITB011208,SBHATT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.723373918
7477322,12/06/15 7:16,VITB011208,SBHATT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.754404264
7483683,15/06/15 7:20,VITB011208,KNG,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.725543889
7490948,17/06/15 7:29,VITB011208,SBHATT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.733864704
7498566,19/06/15 7:22,VITB011208,SBHATT,IRM001A,Vitamin B6 (Pyridoxine),MG_P_100G,0.73610839
