"SAMPLE_NUMBER","LOGIN_DATE","PRODUCT","PRODUCT_GRADE","X_CLIENT_CODE","ANALYSIS","REPORTED_NAME","UNITS","ENTRY","DATE_STARTED","REPLICATE_COUNT","ORIGINAL_SAMPLE","TEXT_ID","REPORTABLE","DESCRIPTION","STATUS","CUSTOMER","PROJECT"
9677279,"11/03/2017 08:47:53 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.29606389,2017-03-11 10:00:00,1,9677279,"QC-IRM001A-9677279",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9677290,"11/03/2017 08:53:20 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.377220481,2017-03-11 10:00:00,1,9677290,"QC-IRM001A-9677290",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9677313,"11/03/2017 08:55:55 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.5052244,2017-03-11 10:00:00,1,9677313,"QC-IRM001A-9677313",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9678755,"12/03/2017 07:49:53 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.606026151,2017-03-12 09:00:00,1,9678755,"QC-IRM001A-9678755",TRUE,"In house standard reference material (batch analysis)","M",NA,NA
9678765,"12/03/2017 07:56:37 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.479706989,2017-03-12 09:00:00,1,9678765,"QC-IRM001A-9678765",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9678766,"12/03/2017 07:56:52 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.523800547,2017-03-12 09:00:00,1,9678766,"QC-IRM001A-9678766",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9678767,"12/03/2017 07:57:16 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.9687683,2017-03-12 09:00:00,1,9678767,"QC-IRM001B-9678767",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9679849,"13/03/2017 08:06:02 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.230492083,2017-03-13 10:00:00,1,9679849,"QC-IRM001A-9679849",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9680065,"13/03/2017 09:24:49 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.845461659,2017-03-13 10:00:00,1,9680065,"QC-IRM001B-9680065",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9681413,"14/03/2017 06:54:55 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.810078677,2017-03-14 10:00:00,1,9681413,"QC-IRM001A-9681413",TRUE,"In house standard reference material (batch analysis)","A",NA,NA
9681428,"14/03/2017 07:00:58 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.718903036,2017-03-14 10:00:00,1,9681428,"QC-IRM001A-9681428",TRUE,"In house standard reference material (batch analysis)","A",NA,NA
9681429,"14/03/2017 07:01:13 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.999309733,2017-03-14 10:00:00,1,9681429,"QC-IRM001A-9681429",TRUE,"In house standard reference material (batch analysis)","A",NA,NA
9681430,"14/03/2017 07:01:26 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.928722789,2017-03-14 10:00:00,1,9681430,"QC-IRM001B-9681430",TRUE,"In house standard reference material (batch analysis)","A",NA,NA
9681567,"14/03/2017 07:57:29 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.149364206,2017-03-14 09:00:00,1,9681567,"QC-IRM001A-9681567",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9681575,"14/03/2017 07:59:57 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.379182156,2017-03-14 09:00:00,1,9681575,"QC-IRM001A-9681575",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9681576,"14/03/2017 08:00:20 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.996364297,2017-03-14 09:00:00,1,9681576,"QC-IRM001B-9681576",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9682493,"14/03/2017 10:38:39 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.15032933,2017-03-14 11:00:00,1,9682493,"QC-IRM001A-9682493",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9682508,"14/03/2017 10:42:46 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.08032708,2017-03-14 11:00:00,1,9682508,"QC-IRM001A-9682508",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9682513,"14/03/2017 10:45:44 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.958654388,2017-03-14 11:00:00,1,9682513,"QC-IRM001B-9682513",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9685876,"15/03/2017 07:49:35 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.293505675,2017-03-15 08:00:00,1,9685876,"QC-IRM001A-9685876",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9685906,"15/03/2017 07:58:20 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.843646041,2017-03-15 08:00:00,1,9685906,"QC-IRM001B-9685906",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9685909,"15/03/2017 07:59:45 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.330074121,2017-03-15 08:00:00,1,9685909,"QC-IRM001A-9685909",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9685914,"15/03/2017 08:02:45 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.911943225,2017-03-15 09:00:00,1,9685914,"QC-IRM001A-9685914",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9685932,"15/03/2017 08:05:47 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.953574745,2017-03-15 09:00:00,1,9685932,"QC-IRM001B-9685932",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9685939,"15/03/2017 08:06:20 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.062120504,2017-03-15 09:00:00,1,9685939,"QC-IRM001A-9685939",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9686438,"15/03/2017 09:34:24 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.479300828,2017-03-15 17:00:00,1,9686438,"QC-IRM001A-9686438",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9686473,"15/03/2017 09:39:58 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.529913737,2017-03-15 17:00:00,1,9686473,"QC-IRM001A-9686473",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9686474,"15/03/2017 09:40:13 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.507216687,2017-03-15 17:00:00,1,9686474,"QC-IRM001A-9686474",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9687272,"15/03/2017 10:54:53 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.904822916,2017-03-15 17:00:00,1,9687272,"QC-IRM001B-9687272",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9690803,"16/03/2017 08:42:34 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.749403341,2017-03-16 09:00:00,1,9690803,"QC-IRM001A-9690803",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9690867,"16/03/2017 09:00:10 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.131782946,2017-03-16 15:00:00,1,9690867,"QC-IRM001A-9690867",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9690874,"16/03/2017 09:00:54 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.28962818,2017-03-16 15:00:00,1,9690874,"QC-IRM001A-9690874",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9690877,"16/03/2017 09:01:09 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.913825403,2017-03-16 15:00:00,1,9690877,"QC-IRM001B-9690877",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9691106,"16/03/2017 09:18:57 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",20.071407893,2017-03-16 10:00:00,1,9691106,"QC-IRM001B-9691106",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9691111,"16/03/2017 09:19:19 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.827424498,2017-03-16 10:00:00,1,9691111,"QC-IRM001B-9691111",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9691318,"16/03/2017 09:39:20 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.151814554,2017-03-16 17:00:00,1,9691318,"QC-IRM001A-9691318",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9691389,"16/03/2017 09:46:01 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.079763944,2017-03-16 17:00:00,1,9691389,"QC-IRM001A-9691389",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9691391,"16/03/2017 09:46:15 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.150795171,2017-03-16 17:00:00,1,9691391,"QC-IRM001A-9691391",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9691392,"16/03/2017 09:46:26 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",20.074453234,2017-03-16 17:00:00,1,9691392,"QC-IRM001B-9691392",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9695300,"17/03/2017 06:48:24 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.351475035,2017-03-17 07:00:00,1,9695300,"QC-IRM001A-9695300",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9695367,"17/03/2017 07:21:27 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.763361893,2017-03-17 07:00:00,1,9695367,"QC-IRM001B-9695367",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9695368,"17/03/2017 07:22:22 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.411042945,2017-03-17 07:00:00,1,9695368,"QC-IRM001A-9695368",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9696038,"17/03/2017 09:31:56 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.265108483,2017-03-17 17:00:00,1,9696038,"QC-IRM001A-9696038",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9696086,"17/03/2017 09:41:39 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.339466592,2017-03-17 17:00:00,1,9696086,"QC-IRM001A-9696086",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9696087,"17/03/2017 09:42:22 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.30064204,2017-03-17 17:00:00,1,9696087,"QC-IRM001A-9696087",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9696094,"17/03/2017 09:43:38 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.934671919,2017-03-17 17:00:00,1,9696094,"QC-IRM001B-9696094",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9696511,"17/03/2017 10:37:21 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.363977486,2017-03-17 16:00:00,1,9696511,"QC-IRM001A-9696511",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9696553,"17/03/2017 10:40:58 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",20.167903163,2017-03-17 16:00:00,1,9696553,"QC-IRM001B-9696553",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9696570,"17/03/2017 10:42:46 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",20.105624016,2017-03-17 16:00:00,1,9696570,"QC-IRM001B-9696570",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9699866,"18/03/2017 08:28:39 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.016089231,2017-03-18 09:00:00,1,9699866,"QC-IRM001A-9699866",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9699884,"18/03/2017 08:33:08 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.335382323,2017-03-18 09:00:00,1,9699884,"QC-IRM001A-9699884",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9699934,"18/03/2017 08:49:04 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.39052303,2017-03-18 09:00:00,1,9699934,"QC-IRM001A-9699934",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9701584,"19/03/2017 07:47:37 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.144963145,2017-03-19 09:00:00,1,9701584,"QC-IRM001A-9701584",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9701590,"19/03/2017 07:51:10 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.039377735,2017-03-19 09:00:00,1,9701590,"QC-IRM001A-9701590",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9701595,"19/03/2017 07:53:56 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.812715623,2017-03-19 09:00:00,1,9701595,"QC-IRM001B-9701595",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9701596,"19/03/2017 07:54:14 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.19398439,2017-03-19 09:00:00,1,9701596,"QC-IRM001A-9701596",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9702740,"20/03/2017 06:49:34 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.730523874,2017-03-20 08:00:00,1,9702740,"QC-IRM001A-9702740",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9702742,"20/03/2017 06:52:18 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.500234324,2017-03-20 08:00:00,1,9702742,"QC-IRM001A-9702742",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9702743,"20/03/2017 06:52:35 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",20.250093318,2017-03-20 08:00:00,1,9702743,"QC-IRM001B-9702743",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9702906,"20/03/2017 08:04:32 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.174672925,2017-03-20 09:00:00,1,9702906,"QC-IRM001A-9702906",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9702918,"20/03/2017 08:06:31 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.920956055,2017-03-20 09:00:00,1,9702918,"QC-IRM001B-9702918",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9702920,"20/03/2017 08:07:04 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",20.09037846,2017-03-20 09:00:00,1,9702920,"QC-IRM001B-9702920",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9702993,"20/03/2017 08:37:59 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.385852398,2017-03-20 16:00:00,1,9702993,"QC-IRM001A-9702993",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9703151,"20/03/2017 09:10:45 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.828689574,2017-03-20 16:00:00,1,9703151,"QC-IRM001B-9703151",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9703155,"20/03/2017 09:11:16 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.85972329,2017-03-20 16:00:00,1,9703155,"QC-IRM001B-9703155",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9705290,"20/03/2017 02:19:41 PM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.387056206,2017-03-20 20:00:00,1,9705290,"QC-IRM001A-9705290",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9707067,"21/03/2017 06:53:50 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.058472554,2017-03-21 15:00:00,1,9707067,"QC-IRM001A-9707067",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9707083,"21/03/2017 06:58:19 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.312111509,2017-03-21 15:00:00,1,9707083,"QC-IRM001A-9707083",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9707084,"21/03/2017 06:58:38 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.484662577,2017-03-21 15:00:00,1,9707084,"QC-IRM001A-9707084",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9707382,"21/03/2017 08:33:35 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.403753144,2017-03-21 10:00:00,1,9707382,"QC-IRM001A-9707382",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9707524,"21/03/2017 09:03:19 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",20.011539571,2017-03-21 10:00:00,1,9707524,"QC-IRM001B-9707524",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9707527,"21/03/2017 09:03:43 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.996117259,2017-03-21 10:00:00,1,9707527,"QC-IRM001B-9707527",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9707707,"21/03/2017 09:34:09 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.319539369,2017-03-21 18:00:00,1,9707707,"QC-IRM001A-9707707",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9707766,"21/03/2017 09:39:27 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.226890756,2017-03-21 18:00:00,1,9707766,"QC-IRM001A-9707766",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9707770,"21/03/2017 09:39:44 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.948261551,2017-03-21 18:00:00,1,9707770,"QC-IRM001A-9707770",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9709075,"21/03/2017 11:53:37 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.943874589,2017-03-21 18:00:00,1,9709075,"QC-IRM001B-9709075",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9711994,"22/03/2017 07:40:12 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.328216036,2017-03-22 09:00:00,1,9711994,"QC-IRM001A-9711994",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9712008,"22/03/2017 07:46:03 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.324442787,2017-03-22 09:00:00,1,9712008,"QC-IRM001A-9712008",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9712015,"22/03/2017 07:46:22 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.82421875,2017-03-22 09:00:00,1,9712015,"QC-IRM001B-9712015",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9712108,"22/03/2017 08:03:56 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.048434086,2017-03-22 09:00:00,1,9712108,"QC-IRM001A-9712108",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9712119,"22/03/2017 08:06:25 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.837982141,2017-03-22 09:00:00,1,9712119,"QC-IRM001B-9712119",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9712122,"22/03/2017 08:06:46 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.851308294,2017-03-22 09:00:00,1,9712122,"QC-IRM001B-9712122",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9712850,"22/03/2017 09:37:24 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.58392435,2017-03-22 18:00:00,1,9712850,"QC-IRM001A-9712850",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9712895,"22/03/2017 09:42:07 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.458635434,2017-03-22 18:00:00,1,9712895,"QC-IRM001A-9712895",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9712914,"22/03/2017 09:43:54 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.323970574,2017-03-22 18:00:00,1,9712914,"QC-IRM001A-9712914",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9716861,"23/03/2017 07:25:02 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.273446149,2017-03-23 08:00:00,1,9716861,"QC-IRM001A-9716861",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9716960,"23/03/2017 07:44:51 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.787838289,2017-03-23 08:00:00,1,9716960,"QC-IRM001B-9716960",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9716964,"23/03/2017 07:46:36 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.197518097,2017-03-23 08:00:00,1,9716964,"QC-IRM001A-9716964",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9717063,"23/03/2017 08:03:16 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.787472917,2017-03-23 10:00:00,1,9717063,"QC-IRM001A-9717063",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9717077,"23/03/2017 08:06:11 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.612890923,2017-03-23 10:00:00,1,9717077,"QC-IRM001B-9717077",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9717792,"23/03/2017 09:37:51 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.605135839,2017-03-23 17:00:00,1,9717792,"QC-IRM001A-9717792",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9717851,"23/03/2017 09:40:15 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.160844457,2017-03-23 17:00:00,1,9717851,"QC-IRM001A-9717851",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9717862,"23/03/2017 09:40:33 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.846705266,2017-03-23 17:00:00,1,9717862,"QC-IRM001A-9717862",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9717869,"23/03/2017 09:40:44 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",20.092270031,2017-03-23 17:00:00,1,9717869,"QC-IRM001B-9717869",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9719825,"23/03/2017 01:17:04 PM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.162162162,2017-03-23 19:00:00,1,9719825,"QC-IRM001A-9719825",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9719984,"23/03/2017 01:34:05 PM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.293307087,2017-03-23 19:00:00,1,9719984,"QC-IRM001A-9719984",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9721706,"24/03/2017 07:24:42 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.212068465,2017-03-24 08:00:00,1,9721706,"QC-IRM001A-9721706",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9721751,"24/03/2017 07:33:36 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.851130164,2017-03-24 08:00:00,1,9721751,"QC-IRM001A-9721751",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9721752,"24/03/2017 07:33:52 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.891397542,2017-03-24 08:00:00,1,9721752,"QC-IRM001B-9721752",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9721767,"24/03/2017 07:43:56 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.542621987,2017-03-24 09:00:00,1,9721767,"QC-IRM001A-9721767",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9721771,"24/03/2017 07:47:27 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.183801233,2017-03-24 09:00:00,1,9721771,"QC-IRM001A-9721771",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9721773,"24/03/2017 07:47:46 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",20.20182418,2017-03-24 09:00:00,1,9721773,"QC-IRM001B-9721773",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9721868,"24/03/2017 08:04:08 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.094767655,2017-03-24 10:00:00,1,9721868,"QC-IRM001A-9721868",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9721881,"24/03/2017 08:05:44 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.90616622,2017-03-24 10:00:00,1,9721881,"QC-IRM001B-9721881",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9721896,"24/03/2017 08:16:53 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.434052758,2017-03-24 09:00:00,1,9721896,"QC-IRM001A-9721896",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9722506,"24/03/2017 09:32:53 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.761935425,2017-03-24 12:00:00,1,9722506,"QC-IRM001A-9722506",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9722692,"24/03/2017 09:48:07 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.553131465,2017-03-24 12:00:00,1,9722692,"QC-IRM001A-9722692",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9722746,"24/03/2017 09:51:12 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.973582413,2017-03-24 12:00:00,1,9722746,"QC-IRM001B-9722746",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9724546,"24/03/2017 01:06:31 PM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.377659067,2017-03-24 20:00:00,1,9724546,"QC-IRM001A-9724546",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9724550,"24/03/2017 01:08:20 PM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.397260274,2017-03-24 20:00:00,1,9724550,"QC-IRM001A-9724550",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9726778,"25/03/2017 08:27:30 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.625899281,2017-03-25 09:00:00,1,9726778,"QC-IRM001A-9726778",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9726803,"25/03/2017 08:30:23 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.248255234,2017-03-25 09:00:00,1,9726803,"QC-IRM001A-9726803",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9726859,"25/03/2017 08:39:00 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.353309567,2017-03-25 09:00:00,1,9726859,"QC-IRM001A-9726859",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9728343,"26/03/2017 07:44:52 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.657389921,2017-03-26 08:00:00,1,9728343,"QC-IRM001A-9728343",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9728344,"26/03/2017 07:47:58 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.663461538,2017-03-26 08:00:00,1,9728344,"QC-IRM001A-9728344",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9728349,"26/03/2017 07:49:03 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",26.866102347,2017-03-26 08:00:00,1,9728349,"QC-IRM001A-9728349",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9728418,"26/03/2017 08:52:07 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",19.928825623,2017-03-26 09:00:00,1,9728418,"QC-IRM001B-9728418",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
9729354,"27/03/2017 06:51:40 AM","QC","SRM",NA,"FATS011299","Fat","G_P_100G",27.307290182,2017-03-27 14:00:00,1,9729354,"QC-IRM001A-9729354",TRUE,"In house standard reference material (batch analysis)","E",NA,NA
