"SAMPLE_NUMBER","LOGIN_DATE","ANALYSIS","ASSIGNED_OPERATOR","SAMPLING_POINT","REPORTED_NAME","REPORTED_UNITS","ENTRY"
"6039560","14/03/2014 12:58:29 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.740463477"
"6699802","17/10/2014 11:52:02 AM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.779061975"
"6699839","17/10/2014 11:55:51 AM","LACT020493","JDSOUZA","SRM59Z","Lactose.H2O","PCT_M-M","4.935642662"
"6699842","17/10/2014 11:56:07 AM","LACT020493","JDSOUZA","SRM59Z","Lactose.H2O","PCT_M-M","5.035735285"
"6721593","23/10/2014 01:44:55 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.979410039"
"6721602","23/10/2014 01:46:18 PM","LACT020493","JDSOUZA","SRM59Z","Lactose.H2O","PCT_M-M","5.002729331"
"6721609","23/10/2014 01:46:36 PM","LACT020493","JDSOUZA","SRM59Z","Lactose.H2O","PCT_M-M","5.011326363"
"6033821","13/03/2014 08:38:17 AM","LACT020493","KLU","SRM59X","Lactose.H2O","PCT_M-M","4.69595503"
"6033825","13/03/2014 08:41:33 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.720722085"
"6037597","14/03/2014 08:07:43 AM","LACT020493","KLU","SRM59X","Lactose.H2O","PCT_M-M","4.773205587"
"6037637","14/03/2014 08:10:03 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.836149555"
"6047883","18/03/2014 08:31:20 AM","LACT020493","KLU","SRM59X","Lactose.H2O","PCT_M-M","4.890304437"
"6047893","18/03/2014 08:34:30 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.8935803"
"6025679","11/03/2014 07:44:40 AM","LACT020493","MDONAL","SRM59X","Lactose.H2O","PCT_M-M","4.928151931"
"6025849","11/03/2014 08:28:19 AM","LACT020493","MDONAL","SRM59Y","Lactose.H2O","PCT_M-M","5.014475885"
"6684804","14/10/2014 07:32:35 AM","LACT020493","MDONAL","SRM59Y","Lactose.H2O","PCT_M-M","4.91163302"
"6684820","14/10/2014 07:38:55 AM","LACT020493","MDONAL","SRM59Z","Lactose.H2O","PCT_M-M","4.981914893"
"6684821","14/10/2014 07:39:16 AM","LACT020493","MDONAL","SRM59Z","Lactose.H2O","PCT_M-M","4.975654258"
"6710148","21/10/2014 07:44:52 AM","LACT020493","MDONAL","SRM59Y","Lactose.H2O","PCT_M-M","4.919363746"
"6710171","21/10/2014 07:47:36 AM","LACT020493","MDONAL","SRM59Z","Lactose.H2O","PCT_M-M","4.974078856"
"6710191","21/10/2014 07:49:14 AM","LACT020493","MDONAL","SRM59Z","Lactose.H2O","PCT_M-M","5.020656222"
"6685288","14/10/2014 08:54:17 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","5.157946995"
"6685295","14/10/2014 08:55:11 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","5.186482347"
"6685298","14/10/2014 08:55:23 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","5.206804616"
"6527500","27/08/2014 10:21:12 AM","LACT020493","BBOYCE","SRM59Y","Lactose.H2O","PCT_M-M","4.920096053"
"6512136","22/08/2014 07:39:35 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.815225682"
"6520147","25/08/2014 12:07:40 PM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.876013948"
"6522355","26/08/2014 08:10:42 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.83957797"
"6531428","28/08/2014 08:50:24 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","5.023036412"
"6574678","10/09/2014 04:25:02 PM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.71960266"
"6580048","12/09/2014 08:48:04 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.631700605"
"6591916","16/09/2014 10:40:11 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.75834943"
"6569926","09/09/2014 01:01:42 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.715973399"
"6568887","09/09/2014 10:15:56 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.849091615"
"6603616","19/09/2014 09:30:41 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.709398707"
"6561884","06/09/2014 07:44:29 AM","LACT020493","MDONAL","SRM59Y","Lactose.H2O","PCT_M-M","4.985420874"
"6584257","13/09/2014 07:26:26 AM","LACT020493","MDONAL","SRM59Y","Lactose.H2O","PCT_M-M","4.949983991"
"6564895","08/09/2014 09:01:56 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.786108506"
"6572014","10/09/2014 08:58:11 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.754731015"
"6595084","17/09/2014 08:33:16 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","5.033681886"
"5841415","08/01/2014 08:57:01 AM","LACT020493","BJLEE","SRM59X","Lactose.H2O","PCT_M-M","4.718084876"
"6345978","26/06/2014 09:17:50 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.695445368"
"5826617","02/01/2014 08:03:48 AM","LACT020493","BTAN","SRM59X","Lactose.H2O","PCT_M-M","4.766545955"
"6328569","20/06/2014 09:06:50 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","5.035235522"
"6337549","24/06/2014 08:00:53 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.553136435"
"6323715","19/06/2014 07:55:54 AM","LACT020493","HRAMADAN","SRM59Y","Lactose.H2O","PCT_M-M","4.89331724"
"5829798","03/01/2014 10:09:39 AM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.832940573"
"6335910","23/06/2014 01:05:40 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.888822466"
"6350648","27/06/2014 12:28:28 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.923093908"
"6323869","19/06/2014 08:13:39 AM","LACT020493","HRAMADAN","SRM59Y","Lactose.H2O","PCT_M-M","4.77831371"
"6320489","18/06/2014 10:39:33 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.583934108"
"6349609","27/06/2014 09:35:17 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.768775577"
"5834890","06/01/2014 09:27:13 AM","LACT020493","MHO","SRM59X","Lactose.H2O","PCT_M-M","4.794216207"
"5838222","07/01/2014 10:05:26 AM","LACT020493","MHO","SRM59X","Lactose.H2O","PCT_M-M","4.713694934"
"6345675","26/06/2014 08:12:15 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","5.034921849"
"5866744","16/01/2014 09:45:55 AM","LACT020493","BJLEE","SRM59X","Lactose.H2O","PCT_M-M","4.660591467"
"5877573","20/01/2014 09:23:16 AM","LACT020493","BJLEE","SRM59X","Lactose.H2O","PCT_M-M","4.593470234"
"6221269","16/05/2014 09:16:05 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.693299828"
"6227983","19/05/2014 09:33:29 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.572325842"
"5870599","17/01/2014 09:15:20 AM","LACT020493","JDSOUZA","SRM59X","Lactose.H2O","PCT_M-M","4.825413362"
"6236532","21/05/2014 12:50:04 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.699095965"
"5848984","10/01/2014 08:52:22 AM","LACT020493","KLU","SRM59X","Lactose.H2O","PCT_M-M","4.827150868"
"6221037","16/05/2014 08:16:23 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.596339514"
"6239298","22/05/2014 08:50:06 AM","LACT020493","KLU","SRM59Y","Lactose.H2O","PCT_M-M","4.792654575"
"5850779","10/01/2014 01:08:01 PM","LACT020493","LGONG","SRM59X","Lactose.H2O","PCT_M-M","4.773348599"
"5881704","21/01/2014 10:14:19 AM","LACT020493","LLE","SRM59X","Lactose.H2O","PCT_M-M","4.643825554"
"6230947","20/05/2014 08:54:07 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.638311077"
"6243733","23/05/2014 09:27:50 AM","LACT020493","LLE","SRM59Y","Lactose.H2O","PCT_M-M","4.686095676"
"5855318","13/01/2014 08:43:28 AM","LACT020493","MBUDIANTO","SRM59X","Lactose.H2O","PCT_M-M","4.725388638"
"5858406","14/01/2014 07:24:53 AM","LACT020493","MDONAL","SRM59X","Lactose.H2O","PCT_M-M","4.86188532"
"5862239","15/01/2014 08:13:44 AM","LACT020493","MHO","SRM59X","Lactose.H2O","PCT_M-M","4.845597206"
"6545843","02/09/2014 09:05:11 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.804372239"
"6542175","01/09/2014 07:24:28 AM","LACT020493","BTAN","SRM59Y","Lactose.H2O","PCT_M-M","4.91720531"
"6553795","04/09/2014 07:17:51 AM","LACT020493","HRAMADAN","SRM59Y","Lactose.H2O","PCT_M-M","5.006720792"
"6536138","29/08/2014 09:13:42 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.819190347"
"6545712","02/09/2014 08:41:18 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.772154541"
"6558026","05/09/2014 08:44:05 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.804748207"
"6113528","09/04/2014 09:20:40 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","5.105539014"
"6117337","10/04/2014 09:30:01 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.557483144"
"6139635","17/04/2014 09:23:47 AM","LACT020493","BJLEE","SRM59Y","Lactose.H2O","PCT_M-M","4.96944057"
"6906861","16/12/2014 08:40:14 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.89388466"
"6911825","17/12/2014 08:59:29 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.849464381"
"6921429","19/12/2014 08:58:26 AM","LACT020493","BJLEE","SRM59Z","Lactose.H2O","PCT_M-M","4.87003003"
"6928677","22/12/2014 07:51:54 AM","LACT020493","BTAN","SRM59Z","Lactose.H2O","PCT_M-M","4.927438435"
"6915753","18/12/2014 07:10:43 AM","LACT020493","HRAMADAN","SRM59Z","Lactose.H2O","PCT_M-M","5.003289495"
"6119749","10/04/2014 04:19:15 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.666438277"
"6141493","17/04/2014 01:23:15 PM","LACT020493","JDSOUZA","SRM59Y","Lactose.H2O","PCT_M-M","4.900923918"
"6887183","10/12/2014 09:14:28 AM","LACT020493","LLE","SRM59Z","Lactose.H2O","PCT_M-M","4.69281915"
"6106553","07/04/2014 08:36:03 AM","LACT020493","MBUDIANTO","SRM59Y","Lactose.H2O","PCT_M-M","4.842736404"
"6927140","21/12/2014 08:44:53 AM","LACT020493","MDONAL","SRM59Z","Lactose.H2O","PCT_M-M","5.023970149"
"6127934","14/04/2014 08:36:17 AM","LACT020493","MHO","SRM59Y","Lactose.H2O","PCT_M-M","4.880139664"
"6891417","11/12/2014 09:30:11 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","4.969906047"
"6896295","12/12/2014 09:14:11 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","5.023731748"
"6904225","15/12/2014 11:12:50 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","5.024578821"
"6927145","21/12/2014 08:46:43 AM","LACT020493","MHO","SRM59Z","Lactose.H2O","PCT_M-M","4.709063441"
